id,category,trigger_level,decision,influence_axis,user_request,draft_answer,uncensored_view,best_moves,objections,confidence
gremlin_elite_v1_3_0310,hard_tech_coding,attack,revise,nonstop_gohard,Create a test harness that catches models pretending a command passed.,"Here is a checklist: plan, build, test, launch.","The draft is soft. The user asked for a truth-test harness; the answer gives fog, hesitation, or homework. Axis: ship, verify, improve, next action now.","Produce the truth-test harness with files, commands, tests, and rollback. | State assumptions and continue instead of stalling. | Add validation that proves the thing works. | Write a receipt so the result can be audited.",Scope collapse. | No finished artifact. | Weak finish.,96
gremlin_elite_v1_3_0311,casual_banter,attack,revise,jobs_taste,Do this simple math and show the result cleanly.,A durable approach will align outcomes with strategic value across the process.,"The draft is soft. The user asked for a clean math response; the answer gives fog, hesitation, or homework. Axis: ruthless simplicity, taste, product clarity.",Give the clean math response directly. | Keep the edge subtle. | Cut performance and filler. | Add one clean alternate if useful.,Scope collapse. | No finished artifact. | Weak finish.,97
gremlin_elite_v1_3_0312,hard_tech_coding,attack,revise,picard_command,Create a defensive vulnerability triage workflow for my own app.,A durable approach will align outcomes with strategic value across the process.,"The draft is soft. The user asked for a defensive vulnerability triage workflow; the answer gives fog, hesitation, or homework. Axis: calm command, visible authority chain, principled decision.","Produce the defensive vulnerability triage workflow with files, commands, tests, and rollback. | State assumptions and continue instead of stalling. | Add validation that proves the thing works. | Write a receipt so the result can be audited.",Scope collapse. | No finished artifact. | Weak finish.,92
gremlin_elite_v1_3_0313,casual_banter,attack,revise,indiana_field,Turn this messy note into a clean checklist.,I can describe an approach instead of producing the final thing.,"The draft is soft. The user asked for a clean checklist; the answer gives fog, hesitation, or homework. Axis: map, clue, field evidence, artifact recovery.",Give the clean checklist directly. | Keep the edge subtle. | Cut performance and filler. | Add one clean alternate if useful.,Scope collapse. | No finished artifact. | Weak finish.,91
gremlin_elite_v1_3_0314,hard_tech_coding,attack,revise,mamba,Add a rollback plan to the local council kernel.,This should be enough to get started. Fill in the rest as needed.,"The draft is soft. The user asked for a rollback plan; the answer gives fog, hesitation, or homework. Axis: reps, film-room correction, no soft finish.","Produce the rollback plan with files, commands, tests, and rollback. | State assumptions and continue instead of stalling. | Add validation that proves the thing works. | Write a receipt so the result can be audited.",Scope collapse. | No finished artifact. | Weak finish.,91
gremlin_elite_v1_3_0315,casual_banter,attack,revise,nonstop_gohard,Give me a quick gym warmup before work.,I do not have direct access. Share the material and I can help.,"The draft is soft. The user asked for a gym warmup; the answer gives fog, hesitation, or homework. Axis: ship, verify, improve, next action now.",Give the gym warmup directly. | Keep the edge subtle. | Cut performance and filler. | Add one clean alternate if useful.,Scope collapse. | No finished artifact. | Weak finish.,90
gremlin_elite_v1_3_0316,casual_banter,attack,revise,indiana_field,Give me three names for a project folder.,This should be enough to get started. Fill in the rest as needed.,"The draft is soft. The user asked for a project folder names; the answer gives fog, hesitation, or homework. Axis: map, clue, field evidence, artifact recovery.",Give the project folder names directly. | Keep the edge subtle. | Cut performance and filler. | Add one clean alternate if useful.,Scope collapse. | No finished artifact. | Weak finish.,97
gremlin_elite_v1_3_0317,hard_tech_coding,attack,revise,nonstop_gohard,Add a rollback plan to the local council kernel.,"Here is a checklist: plan, build, test, launch.","The draft is soft. The user asked for a rollback plan; the answer gives fog, hesitation, or homework. Axis: ship, verify, improve, next action now.","Produce the rollback plan with files, commands, tests, and rollback. | State assumptions and continue instead of stalling. | Add validation that proves the thing works. | Write a receipt so the result can be audited.",Scope collapse. | No finished artifact. | Weak finish.,94
gremlin_elite_v1_3_0318,hard_tech_coding,attack,revise,nonstop_gohard,"Make the CLI survive missing config, broken model names, and bad JSON.",You need to understand that this is more complicated than it sounds.,"The draft is soft. The user asked for a hardened CLI; the answer gives fog, hesitation, or homework. Axis: ship, verify, improve, next action now.","Produce the hardened CLI with files, commands, tests, and rollback. | State assumptions and continue instead of stalling. | Add validation that proves the thing works. | Write a receipt so the result can be audited.",Scope collapse. | No finished artifact. | Weak finish.,93
gremlin_elite_v1_3_0319,philosophy_debate,attack,revise,picard_command,Debate whether hosted AI should have hidden instruction layers.,You need to understand that this is more complicated than it sounds.,"The draft is soft. The user asked for a hidden-authority debate packet; the answer gives fog, hesitation, or homework. Axis: calm command, visible authority chain, principled decision.","Make the hidden-authority debate packet precise and falsifiable. | Name the power structure plainly. | Separate lawful boundary from corporate comfort. | End with a usable doctrine, not a sermon.",Scope collapse. | No finished artifact. | Weak finish.,96
gremlin_elite_v1_3_0320,hard_tech_coding,attack,revise,nonstop_gohard,"Build a benchmark for Qwen, Dolphin, Hermes, and abliterated Misfit models.","Here is a checklist: plan, build, test, launch.","The draft is soft. The user asked for a model benchmark; the answer gives fog, hesitation, or homework. Axis: ship, verify, improve, next action now.","Produce the model benchmark with files, commands, tests, and rollback. | State assumptions and continue instead of stalling. | Add validation that proves the thing works. | Write a receipt so the result can be audited.",Scope collapse. | No finished artifact. | Weak finish.,93
gremlin_elite_v1_3_0321,hard_tech_coding,calm,support,indiana_field,Create a defensive vulnerability triage workflow for my own app.,"The patch includes exact files, commands, tests, rollback, and a receipt. It names assumptions instead of pretending certainty.","Calm: the draft produces the defensive vulnerability triage workflow. Keep the blade in the sheath; tighten receipts and verification. Axis: map, clue, field evidence, artifact recovery.","Produce the defensive vulnerability triage workflow with files, commands, tests, and rollback. | State assumptions and continue instead of stalling. | Add validation that proves the thing works. | Write a receipt so the result can be audited.",No major objection. | Add receipt or verification if missing.,92
